platform,id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
Netflix,ts225787,2020,44,"['crime', 'documentation']",1,7.2,3729
Netflix,ts226588,2020,37,"['documentation', 'reality']",1,5.8,4343
Netflix,ts191285,2019,45,"['drama', 'sport']",1,7.6,249
Netflix,ts89330,2019,44,['comedy'],1,7.4,390
Netflix,ts312044,2020,23,"['animation', 'action', 'fantasy', 'thriller']",1,8.9,59
Netflix,ts218504,2019,13,"['action', 'comedy', 'family', 'fantasy', 'animation']",4,6.9,130
Netflix,ts105589,2020,22,"['comedy', 'family', 'animation']",2,7.8,83
Netflix,ts233367,2020,39,"['music', 'family', 'reality']",1,6.3,141
Netflix,ts237487,2020,8,"['animation', 'family']",1,6.9,26
Netflix,ts192297,2019,16,"['family', 'animation']",5,5.3,96
Netflix,ts90643,2019,33,"['drama', 'romance']",1,5.9,138
Netflix,ts223084,2019,60,"['crime', 'drama', 'thriller', 'action']",1,5.7,395
Netflix,ts90640,2019,36,"['drama', 'crime']",1,8.2,35
Netflix,ts223690,2019,45,['drama'],1,0.0,0
Netflix,ts213611,2019,44,['drama'],1,7.3,61
Netflix,ts223121,2019,40,"['drama', 'comedy']",1,7.1,18
Netflix,ts230973,2019,31,"['documentation', 'music']",1,7.8,46
Netflix,ts252695,2020,7,['family'],1,5.6,168
Netflix,ts218000,2019,40,"['action', 'drama', 'romance']",1,6.7,620
Netflix,ts255823,2020,26,"['comedy', 'romance']",1,5.5,147
Netflix,ts217553,2019,28,"['comedy', 'drama']",1,0.0,0
Netflix,ts234505,2020,54,['comedy'],1,6.4,138
Netflix,ts103918,2019,44,"['drama', 'comedy', 'crime', 'family']",1,6.8,105
Netflix,ts90466,2019,22,"['drama', 'comedy']",2,6.6,6
Netflix,ts213232,2019,38,['reality'],1,6.0,837
Netflix,ts250920,2020,29,"['documentation', 'sport']",1,7.0,911
Netflix,ts220552,2019,11,"['comedy', 'fantasy', 'scifi', 'animation', 'action']",2,6.0,91
Netflix,ts89531,2019,39,['drama'],1,0.0,0
Netflix,ts223454,2019,46,[],1,0.0,0
Netflix,ts90568,2019,42,"['comedy', 'crime', 'drama']",1,0.0,0
Netflix,ts215862,2019,3,"['family', 'animation']",1,8.7,13
Netflix,ts222687,2019,43,['reality'],1,5.9,86
Netflix,ts269085,2020,46,"['comedy', 'crime']",1,0.0,0
Netflix,ts253288,2020,62,['comedy'],1,5.4,184
Netflix,ts235916,2020,17,"['reality', 'comedy']",1,4.4,253
Netflix,ts241246,2020,49,['drama'],2,6.5,124
Netflix,ts283159,2020,23,"['drama', 'romance']",1,5.0,25
Netflix,ts251607,2020,0,"['animation', 'family']",1,4.0,19
Netflix,ts233732,2020,6,"['animation', 'comedy']",1,7.8,38
Netflix,ts234501,2020,10,"['comedy', 'family', 'fantasy', 'animation']",2,7.4,62
Netflix,ts374043,2019,16,[],1,0.0,0
Netflix,ts268592,2019,0,"['action', 'scifi', 'thriller', 'animation', 'fantasy', 'sport']",1,6.0,193
Netflix,ts262228,2020,13,['animation'],2,6.6,17
Netflix,ts192440,2019,86,"['documentation', 'reality']",1,7.4,318
Netflix,ts229700,2019,22,['comedy'],1,0.0,0
Netflix,ts304136,2020,17,[],1,0.0,0
Netflix,ts255867,2020,14,['animation'],1,0.0,0
Netflix,ts222901,2019,24,"['family', 'drama']",1,5.8,23
Netflix,ts262037,2020,12,"['comedy', 'fantasy', 'animation']",3,7.1,172
Netflix,ts243189,2020,3,"['animation', 'comedy', 'family']",1,8.5,53
Netflix,ts314647,2020,60,[],1,0.0,0
Netflix,ts216744,2019,12,"['scifi', 'animation', 'action', 'comedy']",1,8.0,33
Netflix,ts107963,2019,47,['reality'],2,6.8,1021
Netflix,ts298837,2020,13,['animation'],1,6.8,10
Netflix,ts364947,2022,29,"['comedy', 'documentation']",1,8.1,11817
Netflix,ts274631,2022,49,"['comedy', 'scifi', 'family', 'crime', 'fantasy', 'horror']",2,8.1,287649
Netflix,ts351204,2022,45,"['drama', 'horror', 'thriller']",1,6.4,4071
Netflix,ts104019,2022,53,"['thriller', 'drama', 'scifi', 'history', 'horror']",1,7.4,93155
Netflix,ts215712,2022,49,"['drama', 'fantasy', 'horror', 'scifi', 'action']",2,7.7,152493
Netflix,ts322798,2022,55,"['drama', 'thriller', 'action', 'crime']",1,7.4,31519
Netflix,ts289334,2021,50,"['comedy', 'drama', 'romance']",2,5.5,23739
Netflix,ts279892,2021,56,"['drama', 'comedy']",2,7.5,67453
Netflix,ts85187,2022,56,"['drama', 'thriller', 'horror']",1,7.0,46227
Netflix,ts270910,2022,50,"['war', 'action', 'drama', 'history', 'romance']",2,7.3,49057
Netflix,ts220305,2021,55,"['action', 'drama', 'thriller']",2,8.0,463410
Netflix,ts285577,2022,60,"['drama', 'crime', 'thriller']",1,6.6,25528
Netflix,ts87242,2021,56,"['scifi', 'drama', 'fantasy', 'action']",2,7.6,90403
Netflix,ts365032,2022,48,"['thriller', 'drama', 'horror']",1,6.5,66515
Netflix,ts324785,2022,42,"['action', 'drama', 'thriller']",1,6.3,16564
Netflix,ts258748,2022,53,"['crime', 'drama', 'thriller']",1,7.9,134515
Netflix,ts354402,2022,114,"['reality', 'sport']",1,0.0,0
Netflix,ts251602,2022,51,"['action', 'scifi', 'drama', 'fantasy']",1,4.7,37828
Netflix,ts222333,2021,41,"['scifi', 'action', 'drama', 'animation', 'fantasy']",1,9.0,219168
Netflix,ts271450,2022,56,"['drama', 'crime', 'thriller']",1,7.7,40162
Netflix,ts250831,2022,24,"['animation', 'action', 'crime', 'scifi', 'thriller', 'fantasy']",1,8.3,54177
Netflix,ts344162,2022,71,"['drama', 'comedy']",1,0.0,0
Netflix,ts215951,2021,64,"['action', 'drama', 'fantasy', 'horror', 'scifi']",1,7.7,121193
Netflix,ts305816,2022,56,"['drama', 'history', 'romance']",2,7.8,10926
Netflix,ts288268,2022,54,"['drama', 'thriller', 'horror']",1,6.5,26423
Netflix,ts88578,2021,51,"['drama', 'romance']",2,7.4,26425
Netflix,ts314025,2022,50,"['drama', 'thriller']",2,7.9,7638
Netflix,ts369505,2022,39,"['documentation', 'history']",1,7.0,8793
Netflix,ts108385,2022,68,['drama'],1,6.8,71039
Netflix,ts322321,2022,52,['war'],1,0.0,0
Netflix,ts296046,2021,46,"['thriller', 'drama', 'action', 'crime', 'comedy']",3,7.5,114047
Netflix,ts307973,2022,33,"['comedy', 'crime']",1,6.9,13966
Netflix,ts230110,2022,54,['drama'],1,7.9,13252
Netflix,ts309827,2022,43,"['crime', 'drama', 'horror', 'thriller']",1,5.9,16404
Netflix,ts304777,2022,51,"['action', 'crime', 'drama', 'thriller']",1,7.5,10038
Netflix,ts311985,2021,27,"['animation', 'comedy', 'fantasy', 'scifi']",2,7.7,23919
Netflix,ts368156,2022,75,"['drama', 'romance']",1,6.7,584
Netflix,ts269881,2021,25,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'thriller']",2,6.3,6583
Netflix,ts281225,2022,73,"['action', 'crime', 'drama', 'thriller']",3,6.8,2588
Netflix,ts323091,2022,27,['comedy'],1,5.1,7335
Netflix,ts365037,2022,49,"['scifi', 'drama', 'fantasy', 'action']",1,7.5,10793
Netflix,ts312082,2022,80,"['action', 'fantasy', 'romance', 'thriller', 'comedy', 'drama']",2,8.8,9657
Netflix,ts217231,2022,29,"['romance', 'drama']",3,8.7,56680
Netflix,ts102086,2021,50,"['drama', 'thriller']",1,7.2,65456
Netflix,ts356131,2022,0,"['animation', 'action', 'scifi', 'fantasy']",1,6.4,2856
Netflix,ts373465,2022,54,['documentation'],1,4.9,21699
Netflix,ts320183,2021,67,['reality'],2,7.2,2343
Netflix,ts357344,2022,54,"['documentation', 'crime']",1,6.8,7015
Netflix,ts304058,2021,46,"['action', 'drama', 'thriller', 'crime']",2,7.1,3566
Netflix,ts225855,2022,61,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror']",2,7.5,53764
Netflix,ts134602,2022,47,"['crime', 'drama', 'thriller']",1,6.8,4259
Netflix,ts354408,2022,43,"['action', 'drama', 'scifi', 'fantasy']",1,6.4,6478
Netflix,ts369223,2022,50,"['crime', 'documentation']",1,6.7,4510
Netflix,ts369966,2022,31,"['documentation', 'history']",1,7.4,7762
Netflix,ts321084,2022,30,"['comedy', 'crime']",2,6.8,1226
Netflix,ts245169,2022,60,"['scifi', 'thriller', 'drama']",1,7.2,5809
Netflix,ts360281,2022,42,"['documentation', 'crime']",1,6.7,5448
Netflix,ts346012,2022,60,['drama'],1,7.0,231
Netflix,ts363091,2022,46,"['crime', 'documentation']",1,7.0,4842
Netflix,ts301961,2022,47,"['thriller', 'drama']",1,5.9,12871
Netflix,ts366880,2022,34,"['reality', 'horror']",1,3.5,2328
Netflix,ts226392,2021,42,"['drama', 'comedy']",2,6.5,6033
Netflix,ts311620,2022,74,"['drama', 'action', 'thriller']",1,7.8,4696
Netflix,ts349518,2022,26,"['drama', 'comedy']",1,7.6,7906
Netflix,ts252861,2022,51,"['scifi', 'horror', 'thriller', 'action']",1,4.1,42301
Netflix,ts328381,2022,46,"['drama', 'family', 'fantasy', 'animation']",1,7.8,1636
Netflix,ts302264,2022,30,"['scifi', 'horror', 'thriller', 'animation', 'drama']",1,6.5,885
Netflix,ts316484,2022,34,"['drama', 'comedy']",1,7.1,3563
Netflix,ts232073,2022,45,"['drama', 'music']",1,7.5,10588
Netflix,ts356995,2022,54,['documentation'],1,7.9,2506
Netflix,ts270459,2022,27,"['animation', 'romance', 'scifi', 'action', 'comedy', 'family', 'fantasy']",1,7.3,1370
Netflix,ts369462,2022,32,"['comedy', 'romance']",1,6.4,1335
Netflix,ts256710,2022,54,"['scifi', 'horror', 'thriller', 'drama']",1,7.3,52271
Netflix,ts350214,2022,27,"['comedy', 'crime', 'drama', 'thriller']",1,6.0,638
Netflix,ts373254,2022,48,"['documentation', 'crime']",1,6.7,1949
Netflix,ts269096,2021,64,"['drama', 'romance']",1,7.5,1159
Netflix,ts223537,2021,54,"['drama', 'comedy']",1,8.4,85958
Netflix,ts371616,2022,50,"['crime', 'documentation', 'history']",1,6.6,3037
Netflix,ts369634,2022,55,"['crime', 'sport', 'documentation']",1,7.4,5485
Netflix,ts344643,2022,34,['comedy'],1,7.4,3610
Netflix,ts357030,2022,43,"['documentation', 'crime', 'history']",1,5.4,2890
Netflix,ts369846,2022,43,['documentation'],1,7.6,1743
Netflix,ts363797,2022,43,['reality'],1,7.6,2779
Netflix,ts237713,2021,46,"['drama', 'scifi', 'fantasy', 'action']",2,7.8,54032
Netflix,ts264270,2022,46,"['drama', 'thriller']",1,7.0,31700
Netflix,ts271888,2021,51,"['scifi', 'drama', 'fantasy', 'action']",2,6.8,50814
Netflix,ts256072,2022,26,"['thriller', 'drama', 'comedy', 'crime']",1,6.4,47923
Netflix,ts284297,2022,41,"['drama', 'sport']",2,6.2,1063
Netflix,ts255888,2022,49,"['drama', 'horror', 'fantasy']",1,6.5,27678
Netflix,ts353837,2022,57,"['documentation', 'crime']",1,6.5,2042
Netflix,ts252119,2021,45,['drama'],3,7.2,852
Netflix,ts302807,2022,43,['drama'],1,7.2,5049
Netflix,ts372525,2022,36,"['comedy', 'romance']",1,8.0,5440
Netflix,ts271437,2022,70,"['action', 'drama', 'thriller', 'crime']",2,5.6,7145
Netflix,ts286317,2021,60,"['crime', 'documentation', 'history']",1,7.0,9331
Netflix,ts368848,2022,58,"['documentation', 'history', 'crime']",1,7.1,3749
Netflix,ts349631,2022,29,"['comedy', 'drama', 'romance']",1,7.0,17143
Netflix,ts360095,2022,48,"['documentation', 'music', 'history']",1,7.4,18450
Netflix,ts368091,2022,45,['documentation'],1,7.2,1009
Netflix,ts374546,2022,39,['reality'],1,6.1,156
Netflix,ts301847,2022,47,"['history', 'documentation', 'crime']",1,5.7,1628
Netflix,ts366651,2022,53,"['drama', 'thriller', 'crime']",1,7.5,168
Netflix,ts360549,2022,58,"['drama', 'crime']",1,5.6,542
Netflix,ts108621,2021,29,"['action', 'drama', 'crime', 'thriller']",3,6.6,10178
Netflix,ts364317,2022,52,"['drama', 'documentation', 'crime']",1,6.0,2095
Netflix,ts353844,2022,49,"['documentation', 'crime']",1,7.3,13409
Netflix,ts342732,2022,54,['documentation'],1,8.1,2440
Netflix,ts273100,2021,26,"['action', 'animation', 'scifi', 'fantasy', 'thriller']",3,7.8,20119
Netflix,ts282664,2022,37,['documentation'],1,6.1,3262
Netflix,ts345200,2022,57,"['drama', 'war']",1,8.2,165
Netflix,ts269179,2022,30,"['comedy', 'documentation']",1,6.6,1030
Netflix,ts364007,2022,50,['documentation'],1,7.3,3040
Netflix,ts372861,2022,44,"['documentation', 'drama', 'history']",1,5.9,1194
Netflix,ts362950,2022,62,"['documentation', 'sport']",1,7.2,6614
Netflix,ts330347,2022,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",1,5.5,2050
Netflix,ts237972,2021,45,"['scifi', 'drama', 'fantasy', 'thriller']",1,7.0,14699
Netflix,ts241363,2021,50,['drama'],1,6.4,1661
Netflix,ts296743,2022,41,"['action', 'scifi', 'drama', 'thriller']",1,5.5,5130
Netflix,ts303513,2022,45,"['drama', 'thriller', 'crime']",1,6.5,1409
Netflix,ts301625,2022,47,"['crime', 'drama', 'thriller']",1,6.2,3213
Netflix,ts215989,2021,44,"['crime', 'action', 'drama', 'thriller']",2,7.6,10869
Netflix,ts287976,2021,44,"['drama', 'romance']",3,8.3,35509
Netflix,ts329538,2022,37,"['drama', 'action']",1,6.2,620
Netflix,ts232107,2021,45,"['drama', 'scifi', 'thriller', 'horror']",1,6.9,22093
Netflix,ts331681,2022,9,"['family', 'fantasy', 'animation']",1,5.7,247
Netflix,ts251675,2021,52,"['drama', 'scifi', 'crime', 'fantasy', 'horror', 'thriller']",2,6.6,25814
Netflix,ts291150,2021,46,"['drama', 'comedy']",1,7.2,980
Netflix,ts343599,2022,85,"['documentation', 'crime']",1,6.7,8074
Netflix,ts369108,2022,41,"['documentation', 'crime', 'history']",1,6.3,1990
Netflix,ts95572,2021,57,"['crime', 'drama', 'thriller']",1,7.6,45495
Netflix,ts225061,2022,51,"['crime', 'thriller', 'drama']",1,6.3,27893
Netflix,ts344184,2022,61,"['documentation', 'crime']",1,7.1,10777
Netflix,ts283676,2021,60,"['documentation', 'sport']",2,8.3,3144
Netflix,ts237722,2022,16,"['comedy', 'action', 'family', 'fantasy', 'animation']",3,7.4,8659
Netflix,ts90093,2022,26,['comedy'],1,6.1,10569
Netflix,ts240453,2022,60,"['drama', 'thriller', 'action', 'comedy', 'crime']",1,7.4,11299
Netflix,ts288087,2021,55,"['documentation', 'crime', 'thriller', 'history']",1,6.8,5649
Netflix,ts357293,2022,35,"['action', 'drama', 'thriller']",1,5.3,12517
Netflix,ts287328,2021,29,"['animation', 'drama', 'action', 'scifi', 'fantasy', 'thriller', 'history']",1,6.2,5575
Netflix,ts269395,2022,27,"['comedy', 'fantasy']",1,5.7,6268
Netflix,ts314135,2021,20,['documentation'],1,6.8,1489
Netflix,ts306262,2022,45,"['drama', 'crime', 'thriller']",1,6.6,1128
Netflix,ts330425,2022,51,['documentation'],1,5.9,1443
Netflix,ts258415,2021,24,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']",1,5.6,4660
Netflix,ts259765,2022,47,"['thriller', 'scifi', 'drama', 'horror']",1,6.2,2237
Netflix,ts301161,2022,46,"['comedy', 'drama']",1,7.5,1248
Netflix,ts343124,2022,26,"['scifi', 'thriller', 'animation', 'action', 'fantasy']",1,6.6,4256
Netflix,ts346959,2022,44,"['documentation', 'history']",1,6.8,4514
Netflix,ts314550,2022,54,"['comedy', 'scifi', 'drama', 'thriller']",1,6.2,864
Netflix,ts222522,2022,46,"['animation', 'action', 'war', 'scifi', 'drama', 'thriller']",1,6.8,1213
Netflix,ts302437,2022,25,"['action', 'animation', 'comedy', 'family', 'fantasy']",2,6.0,1847
Netflix,ts360396,2022,77,"['crime', 'drama', 'thriller']",1,7.3,1163
Netflix,ts366832,2022,19,"['action', 'animation', 'comedy', 'family']",2,6.4,949
Netflix,ts349630,2022,41,"['reality', 'romance', 'documentation', 'comedy', 'drama']",1,8.2,1537
Netflix,ts224246,2022,62,"['drama', 'thriller', 'action', 'crime']",1,7.3,4225
Netflix,ts363837,2022,47,['documentation'],1,7.3,714
Netflix,ts301999,2021,47,"['scifi', 'drama', 'thriller']",1,6.5,1658
Netflix,ts272463,2021,32,"['drama', 'sport']",1,6.0,7706
Netflix,ts296752,2022,46,"['drama', 'crime', 'thriller', 'action']",1,5.0,905
Netflix,ts372676,2022,43,['reality'],1,5.8,245
Netflix,ts296291,2022,24,"['scifi', 'fantasy', 'animation', 'comedy']",1,7.3,1001
Netflix,ts287722,2021,26,"['comedy', 'family']",3,6.9,3124
Netflix,ts300281,2022,49,['drama'],1,5.1,594
Netflix,ts343432,2022,48,"['scifi', 'action', 'drama', 'thriller']",1,6.1,7213
Netflix,ts354073,2022,20,['documentation'],1,5.4,460
Netflix,ts282155,2021,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",1,5.8,1409
Netflix,ts328336,2022,37,['drama'],1,6.5,1867
Netflix,ts295712,2021,44,"['documentation', 'crime']",2,5.9,262
Netflix,ts357137,2022,43,['reality'],1,2.6,143
Netflix,ts310873,2022,59,['drama'],1,6.7,6131
Netflix,ts357930,2022,42,"['crime', 'documentation', 'history']",1,6.0,2388
Netflix,ts319426,2021,56,"['drama', 'crime']",1,6.8,6463
Netflix,ts312071,2021,17,"['comedy', 'crime', 'drama', 'romance', 'animation', 'action']",2,7.3,3724
Netflix,ts377283,2022,46,['reality'],1,0.0,0
Netflix,ts351128,2022,32,"['crime', 'comedy']",1,6.5,704
Netflix,ts256310,2021,24,"['scifi', 'animation', 'action']",2,7.1,5598
Netflix,ts311101,2022,47,"['comedy', 'drama', 'thriller', 'crime']",1,6.7,1389
Netflix,ts292965,2022,54,"['thriller', 'crime', 'drama']",1,7.5,3537
Netflix,ts306335,2022,25,"['scifi', 'comedy', 'drama', 'fantasy']",1,5.8,4264
Netflix,ts308317,2022,38,['reality'],1,5.5,1515
Netflix,ts321513,2022,68,"['drama', 'romance']",1,8.3,2898
Netflix,ts364209,2022,60,"['documentation', 'crime']",1,7.3,7266
Netflix,ts328625,2022,29,"['comedy', 'scifi', 'action']",1,0.0,0
Netflix,ts368953,2022,44,"['drama', 'thriller', 'crime']",1,7.0,2095
Netflix,ts356833,2022,12,"['action', 'family', 'animation', 'comedy']",1,7.3,1155
Netflix,ts349921,2022,18,['comedy'],1,6.7,232
Netflix,ts292970,2022,45,"['family', 'comedy', 'drama']",1,6.7,3803
Netflix,ts306203,2021,61,"['documentation', 'crime']",1,6.2,4157
Netflix,ts250998,2022,46,"['drama', 'history']",1,7.4,2432
Netflix,ts328671,2022,25,"['animation', 'action', 'scifi', 'comedy', 'fantasy']",1,6.5,1856
Netflix,ts331680,2022,43,['reality'],1,7.1,702
Netflix,ts342308,2022,35,['comedy'],1,5.7,166
Netflix,ts309840,2022,36,"['drama', 'comedy', 'romance']",1,7.0,989
Netflix,ts85985,2021,45,"['scifi', 'action', 'comedy', 'crime', 'drama', 'fantasy']",1,6.6,35427
Netflix,ts234817,2022,49,"['scifi', 'thriller', 'action', 'crime', 'drama']",1,6.3,8484
Netflix,ts314594,2021,40,"['documentation', 'crime']",2,7.1,4106
Netflix,ts299958,2021,33,"['documentation', 'crime']",1,6.0,954
Netflix,ts343424,2022,11,"['animation', 'comedy']",1,6.6,204
Netflix,ts277084,2022,12,"['comedy', 'family']",1,6.7,29863
Netflix,ts329700,2022,0,['reality'],1,6.1,1114
Netflix,ts347762,2022,31,"['drama', 'comedy', 'romance']",1,6.5,881
Netflix,ts314164,2022,60,"['drama', 'action', 'comedy', 'fantasy']",1,7.9,10395
Netflix,ts330402,2022,39,['reality'],1,5.8,2951
Netflix,ts324870,2022,49,"['thriller', 'crime', 'drama']",1,6.4,1262
Netflix,ts287045,2021,43,"['crime', 'drama', 'thriller']",1,7.4,8890
Netflix,ts322279,2022,64,"['drama', 'comedy', 'fantasy', 'thriller']",1,7.0,151
Netflix,ts340376,2022,44,"['drama', 'thriller']",2,6.5,2285
Netflix,ts310376,2021,35,"['reality', 'comedy', 'romance']",1,5.1,851
Netflix,ts301609,2021,54,"['romance', 'reality']",2,6.2,575
Netflix,ts359090,2022,41,['reality'],1,5.4,623
Netflix,ts356887,2022,42,['reality'],1,6.9,1045
Netflix,ts343430,2022,41,"['drama', 'thriller', 'crime', 'fantasy']",1,7.5,4097
Netflix,ts287294,2021,23,['documentation'],1,6.9,2478
Netflix,ts282876,2021,38,"['documentation', 'crime']",1,6.9,705
Netflix,ts330185,2022,49,"['drama', 'romance']",1,7.7,7494
Netflix,ts302721,2022,43,"['drama', 'scifi', 'fantasy', 'romance', 'history', 'comedy']",1,8.6,1285
Netflix,ts373723,2022,32,['drama'],1,0.0,0
Netflix,ts227473,2021,43,"['thriller', 'drama', 'horror', 'scifi']",1,7.1,16608
Netflix,ts300456,2021,41,['reality'],2,5.7,1525
Netflix,ts296825,2021,49,"['crime', 'drama', 'thriller']",1,6.3,4427
Netflix,ts329699,2022,56,['documentation'],1,7.7,2315
Netflix,ts283080,2021,41,"['drama', 'thriller', 'crime']",3,6.4,15004
Netflix,ts289620,2021,45,"['history', 'documentation', 'crime']",1,7.4,11306
Netflix,ts313656,2021,47,"['drama', 'thriller', 'crime', 'romance']",1,7.1,218
Netflix,ts272092,2021,32,"['documentation', 'reality']",1,6.6,941
Netflix,ts305788,2022,48,"['drama', 'thriller']",1,5.9,1328
Netflix,ts288540,2021,59,"['drama', 'crime', 'thriller']",1,7.1,9078
Netflix,ts366970,2022,43,['documentation'],1,6.8,223
Netflix,ts313234,2022,23,"['comedy', 'crime']",1,6.4,1073
Netflix,ts369564,2022,42,"['documentation', 'horror']",1,4.5,191
Netflix,ts304053,2021,50,['documentation'],1,7.8,1997
Netflix,ts328051,2022,48,['reality'],1,7.1,838
Netflix,ts286731,2021,24,"['drama', 'animation', 'comedy', 'romance']",2,7.8,7142
Netflix,ts328364,2022,25,"['action', 'animation', 'comedy', 'family', 'fantasy']",2,6.9,423
Netflix,ts319015,2022,33,['reality'],3,5.5,1017
Netflix,ts328605,2022,45,"['drama', 'thriller', 'history']",1,7.0,9066
Netflix,ts311987,2022,52,"['crime', 'documentation']",1,5.9,7418
Netflix,ts304709,2021,37,['reality'],2,6.9,918
Netflix,ts359504,2022,20,['comedy'],1,7.2,519
Netflix,ts306322,2021,47,"['drama', 'crime']",1,7.0,4524
Netflix,ts330198,2022,27,"['animation', 'comedy', 'family', 'fantasy', 'horror']",2,6.9,2557
Netflix,ts296472,2021,55,"['drama', 'crime', 'thriller']",1,7.7,47717
Netflix,ts283528,2021,44,"['documentation', 'music']",1,6.9,1248
Netflix,ts358141,2022,47,"['documentation', 'crime']",1,6.7,813
Netflix,ts364382,2022,41,['documentation'],1,6.8,663
Netflix,ts307649,2021,62,"['documentation', 'war', 'history']",1,7.9,9989
Netflix,ts304928,2021,70,"['action', 'comedy', 'crime', 'drama', 'fantasy', 'romance', 'thriller', 'scifi']",1,8.0,2702
Netflix,ts360550,2022,60,"['drama', 'thriller']",1,7.8,1941
Netflix,ts299212,2022,53,"['drama', 'romance']",1,6.3,4413
Netflix,ts297061,2021,21,"['drama', 'animation', 'comedy']",2,8.1,1951
Netflix,ts297247,2021,24,"['family', 'comedy']",2,4.1,424
Netflix,ts235563,2021,38,"['comedy', 'drama', 'romance', 'fantasy']",3,7.3,2209
Netflix,ts311989,2022,93,"['documentation', 'music']",1,8.0,9720
Netflix,ts369921,2022,51,"['drama', 'action', 'crime']",1,8.2,8324
Netflix,ts281927,2021,47,"['crime', 'drama', 'thriller']",1,6.9,32871
Netflix,ts321918,2022,27,"['animation', 'comedy', 'romance']",1,7.2,7743
Netflix,ts369839,2022,33,['reality'],1,5.9,281
Netflix,ts330132,2022,52,"['documentation', 'crime']",1,7.0,709
Netflix,ts331449,2022,61,"['documentation', 'crime']",1,6.4,625
Netflix,ts104499,2021,29,"['thriller', 'crime', 'scifi', 'fantasy', 'horror', 'action', 'animation']",1,7.0,4273
Netflix,ts225690,2022,26,"['action', 'scifi', 'drama', 'fantasy', 'thriller', 'animation']",1,6.7,1408
Netflix,ts269676,2021,21,"['comedy', 'documentation']",1,6.4,5177
Netflix,ts351136,2022,45,"['comedy', 'drama', 'romance', 'family']",1,6.0,578
